"U8",0
"U10",0
"U96",0
"U101",0.0206479168900333
"U106",0.0127900087145078
"U113",0
"U114",0.00995875068466891
"U119",0
"U139",0.000295479168718605
"U163",0.00332361793363727
"U175",0.000459634262451164
"U179",0.000459634262451164
"U180",0.000213401621852326
"U181",0.000459634262451164
"U183",0.000459634262451164
"U184",0.000213401621852326
"U196",0.000213401621852326
"U198",0.000459634262451164
"U206",0.00311238057716931
"U210",0.0146067532600025
"U211",0.00443218753077908
"U213",0.00651339218661662
"U215",0.00940535318331355
"U223",0.0062903156790786
"U225",0.00448367161891341
"U227",0.00140598837781936
"U233",0.00655686609591859
"U246",0.0154202856156769
"U260",0.00884776722226892
"U261",0.0118664438702264
"U263",0.00666992766138987
"U265",0.00988799932461904
"U277",0.0076880233240552
"U278",0.000770247846364835
"U279",0.000775632817886339
"U282",0
"U285",0
"U294",0.00710864865046597
"U295",0.00861620999990022
"U296",0.0155524620703819
"U302",0.00150823355048707
"U305",0.0162263152548627
"U306",0.0206083867450485
"U308",0.00499314341547905
"U309",0.0058685643517972
"U312",0.0203448932209423
"U313",0.00674309965704265
"U314",0.0165064217393837
"U315",0.0110780747726271
"U316",0
"U336",0.00441283207810602
"U337",0.00741302798187722
"U344",0
"U388",0
"U414",0.0118547183697291
"U415",0.000241307987786861
"U457",0.000246232640598838
"U458",0.000246232640598838
"U459",0.000246232640598838
"U460",0.000246232640598838
"U461",0
"U472",0.00286060746247444
"U475",0.00700249443847014
"U493",0.00645760388459858
"U497",0.00551660096349262
"U511",0.000295479168718605
"U512",0.000295479168718605
"U513",0.000295479168718605
"U514",0.000295479168718605
"U523",0.0114640106508331
"U550",0.00443218753077908
"U552",0
"U576",0
"U583",0.0206575328095786
"U603",0
"U619",0.00271650458813185
"U623",0.00133090095170268
"U625",0.00583875725705727
"U644",0.0170123368896383
"U650",0.004548787644307
"U655",0.00472250753940895
"U695",0.00478330312654624
"U700",0.000459634262451164
"U717",0.00447290632016951
"U795",0.00443218753077908
"U802",0
"U809",0.000157588889983256
"U810",0.000453068058701862
"U811",0.000453068058701862
"U812",0.000453068058701862
"U817",0.00443218753077908
"U847",0.00994205325191241
"U863",0.00598260941794354
"U873",0.00783268652164026
"U874",0.00468673368594056
"U923",0.00629660155662323
"U924",0.000295479168718605
"U925",0.000295479168718605
"U926",0.000295479168718605
"U951",0
"U965",0.00656153820243252
"U966",0.00657708783878389
"U1000",0.000213401621852326
"U1034",0.00296829461134175
"U1053",0.00278394198162456
"U1055",0.000574329705633147
"U1059",0.0021395246796606
"U1075",0.000295479168718605
"U1080",0
"U1085",0.00428957120108815
"U1116",0.003904686826555
"U1122",0
"U1161",0.0046070217251149
"U1168",0.000563099691390404
"U1170",0.000901211464591746
"U1172",0.0018361549495723
"U1198",0.00568253477258853
"U1206",0.00641201275496558
"U1207",0.000246232640598838
"U1208",0.000246232640598838
"U1246",0.000295479168718605
"U1252",0.00882556738792249
"U1253",0.0062908635079422
"U1264",0.000459634262451164
"U1281",0.00431496802844136
"U1330",0
"U1344",0
"U1365",0
"U1415",0.00663792594852639
"U1423",0.000453068058701862
"U1424",0.000157588889983256
"U1425",0.000157588889983256
"U1446",0.000453068058701862
"U1448",0.0010711841426901
"U1449",0.000791777357771212
"U1486",0.0106561483078406
"U1513",0.000459634262451164
"U1526",0
"U1530",0.000453068058701862
"U1539",0.00645536952824921
"U1550",0.000246232640598838
"U1559",0.000157588889983256
"U1580",0.00869814117920719
"U1610",0.000246232640598838
