"x"
"U8",0
"U10",0
"U96",0
"U101",209.638300184508
"U106",129.856958478398
"U113",0
"U114",101.111195701443
"U119",0
"U139",3
"U163",33.7446928802192
"U175",4.66666666666667
"U179",4.66666666666667
"U180",2.16666666666667
"U181",4.66666666666667
"U183",4.66666666666667
"U184",2.16666666666667
"U196",2.16666666666667
"U198",4.66666666666667
"U206",31.6
"U210",148.302365848805
"U211",45
"U213",66.1304708707185
"U215",95.4925508701824
"U223",63.865575089685
"U225",45.5227179468279
"U227",14.275
"U233",66.5718614718615
"U246",156.562159855968
"U260",89.8313806076964
"U261",120.480004614409
"U263",67.7197755460913
"U265",100.392857142857
"U277",78.0565008091324
"U278",7.82032638414217
"U279",7.875
"U282",0
"U285",0
"U294",72.174109748181
"U295",87.4803801289869
"U296",157.904147400587
"U302",15.3130952380952
"U305",164.745778782621
"U306",209.236950622477
"U308",50.6953850973588
"U309",59.583533863797
"U312",206.561700872227
"U313",68.462690817954
"U314",167.589699919963
"U315",112.475693166483
"U316",0
"U336",44.8034840890104
"U337",75.2644730999994
"U344",0
"U388",0
"U414",120.36095560786
"U415",2.45
"U457",2.5
"U458",2.5
"U459",2.5
"U460",2.5
"U461",0
"U472",29.043747566503
"U475",71.0963260337873
"U493",65.5640522403293
"U497",56.0100495823406
"U511",3
"U512",3
"U513",3
"U514",3
"U523",116.394100137908
"U550",45
"U552",0
"U576",0
"U583",209.735930615652
"U603",0
"U619",27.5806710833027
"U623",13.5126373626374
"U625",59.2809024309024
"U644",172.726256440498
"U650",46.183840952649
"U655",47.9476190476191
"U695",48.564876643824
"U700",4.66666666666667
"U717",45.413417868681
"U795",45
"U802",0
"U809",1.6
"U810",4.6
"U811",4.6
"U812",4.6
"U817",45
"U847",100.941666666667
"U863",60.7414334203808
"U873",79.5252662542136
"U874",47.5844071133545
"U923",63.9293956043956
"U924",3
"U925",3
"U926",3
"U951",0
"U965",66.6192973692974
"U966",66.7771728271728
"U1000",2.16666666666667
"U1034",30.1370951889528
"U1053",28.2653629394341
"U1055",5.83116950129334
"U1059",21.7225940725941
"U1075",3
"U1080",0
"U1085",43.552016404648
"U1116",39.6442853500129
"U1122",0
"U1161",46.7750915750916
"U1168",5.71715116668677
"U1170",9.15
"U1172",18.6424812030075
"U1198",57.6947755460913
"U1206",65.1011655011655
"U1207",2.5
"U1208",2.5
"U1246",3
"U1252",89.605985689577
"U1253",63.8711371961372
"U1264",4.66666666666667
"U1281",43.8098703927651
"U1330",0
"U1344",0
"U1365",0
"U1415",67.3948621553885
"U1423",4.6
"U1424",1.6
"U1425",1.6
"U1446",4.6
"U1448",10.8757326007326
"U1449",8.03891551345111
"U1486",108.191873769505
"U1513",4.66666666666667
"U1526",0
"U1530",4.6
"U1539",65.5413668203142
"U1550",2.5
"U1559",1.6
"U1580",88.3122273924906
"U1610",2.5
